log4j:WARN No such property [datePattern] in org.apache.log4j.ConsoleAppender.
log4j:WARN No such property [file] in org.apache.log4j.ConsoleAppender.
2022-12-25 12:48:47,625 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:47.535476Z, symbol=A0, price=Price(bid=334.0, ask=664.0, last=333.0))
2022-12-25 12:48:48,740 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:48.866962Z, symbol=A5, price=Price(bid=1132.0, ask=2132.0, last=1131.0))
2022-12-25 12:48:48,746 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:48.866962Z, symbol=A6, price=Price(bid=1132.0, ask=2132.0, last=1131.0))
2022-12-25 12:48:48,747 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:48.866962Z, symbol=A7, price=Price(bid=1132.0, ask=2132.0, last=1131.0))
2022-12-25 12:48:48,747 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:48.877282Z, symbol=A8, price=Price(bid=164.0, ask=195.0, last=163.0))
2022-12-25 12:48:48,747 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:48.877470Z, symbol=A9, price=Price(bid=248.0, ask=363.0, last=247.0))
2022-12-25 12:48:49,939 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187262Z, symbol=A0, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:49,940 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187262Z, symbol=A1, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:49,940 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187262Z, symbol=A2, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:49,940 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187262Z, symbol=A3, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:49,941 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187262Z, symbol=A4, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:49,941 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187262Z, symbol=A5, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:49,941 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187263Z, symbol=A6, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:49,942 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187263Z, symbol=A7, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:49,942 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187263Z, symbol=A8, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:49,942 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:50.187263Z, symbol=A9, price=Price(bid=1252.0, ask=2252.0, last=1251.0))
2022-12-25 12:48:51,111 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.376214Z, symbol=A0, price=Price(bid=1360.0, ask=2360.0, last=1359.0))
2022-12-25 12:48:51,112 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.376214Z, symbol=A1, price=Price(bid=1360.0, ask=2360.0, last=1359.0))
2022-12-25 12:48:51,112 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.376214Z, symbol=A2, price=Price(bid=1360.0, ask=2360.0, last=1359.0))
2022-12-25 12:48:51,112 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.376214Z, symbol=A3, price=Price(bid=1360.0, ask=2360.0, last=1359.0))
2022-12-25 12:48:51,112 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.376214Z, symbol=A4, price=Price(bid=1360.0, ask=2360.0, last=1359.0))
2022-12-25 12:48:51,113 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.472751Z, symbol=A5, price=Price(bid=667.0, ask=973.0, last=666.0))
2022-12-25 12:48:51,113 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.473148Z, symbol=A6, price=Price(bid=1012.0, ask=1663.0, last=1011.0))
2022-12-25 12:48:51,113 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.473561Z, symbol=A7, price=Price(bid=1361.0, ask=2361.0, last=1360.0))
2022-12-25 12:48:51,113 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.473561Z, symbol=A8, price=Price(bid=1361.0, ask=2361.0, last=1360.0))
2022-12-25 12:48:51,114 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:51.473561Z, symbol=A9, price=Price(bid=1361.0, ask=2361.0, last=1360.0))
2022-12-25 12:48:52,438 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935362Z, symbol=A0, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:52,438 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935362Z, symbol=A1, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:52,438 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935362Z, symbol=A2, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:52,439 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935362Z, symbol=A3, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:52,439 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935362Z, symbol=A4, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:52,439 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935362Z, symbol=A5, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:52,439 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935362Z, symbol=A6, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:52,439 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935362Z, symbol=A7, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:52,440 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935362Z, symbol=A8, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:52,440 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:52.935363Z, symbol=A9, price=Price(bid=1502.0, ask=2502.0, last=1501.0))
2022-12-25 12:48:53,538 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147567Z, symbol=A0, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:53,539 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147567Z, symbol=A1, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:53,539 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147570Z, symbol=A2, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:53,539 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147571Z, symbol=A3, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:53,540 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147571Z, symbol=A4, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:53,540 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147571Z, symbol=A5, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:53,540 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147571Z, symbol=A6, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:53,541 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147571Z, symbol=A7, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:53,541 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147571Z, symbol=A8, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:53,541 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:54.147571Z, symbol=A9, price=Price(bid=1612.0, ask=2612.0, last=1611.0))
2022-12-25 12:48:54,639 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A0, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:54,640 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A1, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:54,640 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A2, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:54,641 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A3, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:54,641 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A4, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:54,642 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A5, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:54,642 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A6, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:54,643 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A7, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:54,643 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A8, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:54,643 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:55.357705Z, symbol=A9, price=Price(bid=1722.0, ask=2722.0, last=1721.0))
2022-12-25 12:48:55,640 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352949Z, symbol=A0, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:55,641 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352949Z, symbol=A1, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:55,641 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352949Z, symbol=A2, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:55,641 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352949Z, symbol=A3, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:55,642 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352949Z, symbol=A4, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:55,642 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352949Z, symbol=A5, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:55,643 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352949Z, symbol=A6, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:55,643 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352950Z, symbol=A7, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:55,643 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352950Z, symbol=A8, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:55,644 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:56.352950Z, symbol=A9, price=Price(bid=1812.0, ask=2812.0, last=1811.0))
2022-12-25 12:48:56,838 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777198Z, symbol=A0, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:56,840 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777198Z, symbol=A1, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:56,840 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777199Z, symbol=A2, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:56,840 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777199Z, symbol=A3, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:56,841 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777199Z, symbol=A4, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:56,841 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777199Z, symbol=A5, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:56,842 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777199Z, symbol=A6, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:56,842 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777199Z, symbol=A7, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:56,842 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777199Z, symbol=A8, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:56,843 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:57.777199Z, symbol=A9, price=Price(bid=1942.0, ask=2942.0, last=1941.0))
2022-12-25 12:48:58,036 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.095274Z, symbol=A0, price=Price(bid=1211.0, ask=1360.0, last=1210.0))
2022-12-25 12:48:58,037 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.097089Z, symbol=A1, price=Price(bid=1867.0, ask=2672.0, last=1866.0))
2022-12-25 12:48:58,037 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.097542Z, symbol=A2, price=Price(bid=2062.0, ask=3062.0, last=2061.0))
2022-12-25 12:48:58,038 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.097542Z, symbol=A3, price=Price(bid=2062.0, ask=3062.0, last=2061.0))
2022-12-25 12:48:58,038 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.097542Z, symbol=A4, price=Price(bid=2062.0, ask=3062.0, last=2061.0))
2022-12-25 12:48:58,038 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.097543Z, symbol=A5, price=Price(bid=2062.0, ask=3062.0, last=2061.0))
2022-12-25 12:48:58,039 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.097543Z, symbol=A6, price=Price(bid=2062.0, ask=3062.0, last=2061.0))
2022-12-25 12:48:58,039 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.097543Z, symbol=A7, price=Price(bid=2062.0, ask=3062.0, last=2061.0))
2022-12-25 12:48:58,040 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.097543Z, symbol=A8, price=Price(bid=2062.0, ask=3062.0, last=2061.0))
2022-12-25 12:48:58,040 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:48:59.097543Z, symbol=A9, price=Price(bid=2062.0, ask=3062.0, last=2061.0))
2022-12-25 12:48:59,331 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.383146Z, symbol=A0, price=Price(bid=2179.0, ask=3179.0, last=2178.0))
2022-12-25 12:48:59,332 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.383146Z, symbol=A1, price=Price(bid=2179.0, ask=3179.0, last=2178.0))
2022-12-25 12:48:59,332 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.383146Z, symbol=A2, price=Price(bid=2179.0, ask=3179.0, last=2178.0))
2022-12-25 12:48:59,332 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.383146Z, symbol=A3, price=Price(bid=2179.0, ask=3179.0, last=2178.0))
2022-12-25 12:48:59,332 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.383146Z, symbol=A4, price=Price(bid=2179.0, ask=3179.0, last=2178.0))
2022-12-25 12:48:59,332 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.383147Z, symbol=A5, price=Price(bid=2179.0, ask=3179.0, last=2178.0))
2022-12-25 12:48:59,332 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.383147Z, symbol=A6, price=Price(bid=2179.0, ask=3179.0, last=2178.0))
2022-12-25 12:48:59,333 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.383147Z, symbol=A7, price=Price(bid=2179.0, ask=3179.0, last=2178.0))
2022-12-25 12:48:59,333 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.392313Z, symbol=A8, price=Price(bid=1197.0, ask=1214.0, last=1196.0))
2022-12-25 12:48:59,333 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:00.511859Z, symbol=A9, price=Price(bid=1382.0, ask=1584.0, last=1381.0))
2022-12-25 12:49:00,337 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:01.626767Z, symbol=A0, price=Price(bid=2292.0, ask=3292.0, last=2291.0))
2022-12-25 12:49:00,339 [pool-2-thread-1] INFO  (ThrottledPublisher.java:47) - publishAggregatedMarketData: MarketData(updateTime=2022-12-25T04:49:01.626767Z, symbol=A1, price=Price(bid=2292.0, ask=3292.0, last=2291.0))
